"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
https://blogs-images.forbes.com/louiscolumbus/files/2016/11/IHS.jpg,https://www.forbes.com/sites/louiscolumbus/2016/11/27/roundup-of-internet-of-things-forecasts-and-market-estimates-2016/,file1_IHS.jpg,"generic IoT",,revenue,15410000000,2015,2016,Forbes,MariaMarg/20181122-2100
https://blogs-images.forbes.com/louiscolumbus/files/2016/11/IHS.jpg,https://www.forbes.com/sites/louiscolumbus/2016/11/27/roundup-of-internet-of-things-forecasts-and-market-estimates-2016/,file1_IHS.jpg,"generic IoT",,revenue,17680000000,2016,2016,Forbes,MariaMarg/20181122-2100
https://blogs-images.forbes.com/louiscolumbus/files/2016/11/IHS.jpg,https://www.forbes.com/sites/louiscolumbus/2016/11/27/roundup-of-internet-of-things-forecasts-and-market-estimates-2016/,file1_IHS.jpg,"generic IoT",,revenue,20350000000,2017,2016,Forbes,MariaMarg/20181122-2100
https://blogs-images.forbes.com/louiscolumbus/files/2016/11/IHS.jpg,https://www.forbes.com/sites/louiscolumbus/2016/11/27/roundup-of-internet-of-things-forecasts-and-market-estimates-2016/,file1_IHS.jpg,"generic IoT",,revenue,23140000000,2018,2016,Forbes,MariaMarg/20181122-2100
https://blogs-images.forbes.com/louiscolumbus/files/2016/11/IHS.jpg,https://www.forbes.com/sites/louiscolumbus/2016/11/27/roundup-of-internet-of-things-forecasts-and-market-estimates-2016/,file1_IHS.jpg,"generic IoT",,revenue,26660000000,2019,2016,Forbes,MariaMarg/20181122-2100
https://blogs-images.forbes.com/louiscolumbus/files/2016/11/IHS.jpg,https://www.forbes.com/sites/louiscolumbus/2016/11/27/roundup-of-internet-of-things-forecasts-and-market-estimates-2016/,file1_IHS.jpg,"generic IoT",,revenue,30730000000,2020,2016,Forbes,MariaMarg/20181122-2100
https://blogs-images.forbes.com/louiscolumbus/files/2016/11/IHS.jpg,https://www.forbes.com/sites/louiscolumbus/2016/11/27/roundup-of-internet-of-things-forecasts-and-market-estimates-2016/,file1_IHS.jpg,"generic IoT",,revenue,35820000000,2021,2016,Forbes,MariaMarg/20181122-2100
https://blogs-images.forbes.com/louiscolumbus/files/2016/11/IHS.jpg,https://www.forbes.com/sites/louiscolumbus/2016/11/27/roundup-of-internet-of-things-forecasts-and-market-estimates-2016/,file1_IHS.jpg,"generic IoT",,revenue,42620000000,2022,2016,Forbes,MariaMarg/20181122-2100
https://blogs-images.forbes.com/louiscolumbus/files/2016/11/IHS.jpg,https://www.forbes.com/sites/louiscolumbus/2016/11/27/roundup-of-internet-of-things-forecasts-and-market-estimates-2016/,file1_IHS.jpg,"generic IoT",,revenue,51110000000,2023,2016,Forbes,MariaMarg/20181122-2100
https://blogs-images.forbes.com/louiscolumbus/files/2016/11/IHS.jpg,https://www.forbes.com/sites/louiscolumbus/2016/11/27/roundup-of-internet-of-things-forecasts-and-market-estimates-2016/,file1_IHS.jpg,"generic IoT",,revenue,62120000000,2024,2016,Forbes,MariaMarg/20181122-2100
https://blogs-images.forbes.com/louiscolumbus/files/2016/11/IHS.jpg,https://www.forbes.com/sites/louiscolumbus/2016/11/27/roundup-of-internet-of-things-forecasts-and-market-estimates-2016/,file1_IHS.jpg,"generic IoT",,revenue,75440000000,2025,2016,Forbes,MariaMarg/20181122-2100
