"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Industrial,100000000,2018,2016,journalist,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Industrial,200000000,2019,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Industrial,400000000,2020,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Industrial,700000000,2021,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Industrial,1000000000,2022,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,"Smart Cities",200000000,2018,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,"Smart Cities",400000000,2019,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,"Smart Cities",700000000,2020,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,"Smart Cities",1000000000,2021,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,"Smart Cities",1700000000,2022,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Logistics,300000000,2018,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Logistics,500000000,2019,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Logistics,900000000,2020,,,Pattoho/20181122-1800
