"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
http://www.blog.it2industry.de/wp-content/uploads/2015/01/Infographic-Internet-of-Things-Connected-Devices-Cisco-IT2I2015-.png,http://www.blog.it2industry.de/2015/01/15/internet-of-things-neue-strategien-fuer-2015-wachsende-anforderungen-an-it-sicherheit/infographic-internet-of-things-connected-devices-cisco-it2i2015/,file19_Infographic-Internet-of-Things-Connected-Devices-Cisco-IT2I2015-.png,device,500000000,,,2003,2015,"Industry Blog",Pattoho/20181122-1800
http://www.blog.it2industry.de/wp-content/uploads/2015/01/Infographic-Internet-of-Things-Connected-Devices-Cisco-IT2I2015-.png,http://www.blog.it2industry.de/2015/01/15/internet-of-things-neue-strategien-fuer-2015-wachsende-anforderungen-an-it-sicherheit/infographic-internet-of-things-connected-devices-cisco-it2i2015/,file19_Infographic-Internet-of-Things-Connected-Devices-Cisco-IT2I2015-.png,device,8700000000,,,2012,,,Pattoho/20181122-1800
http://www.blog.it2industry.de/wp-content/uploads/2015/01/Infographic-Internet-of-Things-Connected-Devices-Cisco-IT2I2015-.png,http://www.blog.it2industry.de/2015/01/15/internet-of-things-neue-strategien-fuer-2015-wachsende-anforderungen-an-it-sicherheit/infographic-internet-of-things-connected-devices-cisco-it2i2015/,file19_Infographic-Internet-of-Things-Connected-Devices-Cisco-IT2I2015-.png,device,11200000000,,,2013,,,Pattoho/20181122-1800
http://www.blog.it2industry.de/wp-content/uploads/2015/01/Infographic-Internet-of-Things-Connected-Devices-Cisco-IT2I2015-.png,http://www.blog.it2industry.de/2015/01/15/internet-of-things-neue-strategien-fuer-2015-wachsende-anforderungen-an-it-sicherheit/infographic-internet-of-things-connected-devices-cisco-it2i2015/,file19_Infographic-Internet-of-Things-Connected-Devices-Cisco-IT2I2015-.png,device,14400000000,,,2014,,,Pattoho/20181122-1800
http://www.blog.it2industry.de/wp-content/uploads/2015/01/Infographic-Internet-of-Things-Connected-Devices-Cisco-IT2I2015-.png,http://www.blog.it2industry.de/2015/01/15/internet-of-things-neue-strategien-fuer-2015-wachsende-anforderungen-an-it-sicherheit/infographic-internet-of-things-connected-devices-cisco-it2i2015/,file19_Infographic-Internet-of-Things-Connected-Devices-Cisco-IT2I2015-.png,device,18200000000,,,2015,,,Pattoho/20181122-1800
http://www.blog.it2industry.de/wp-content/uploads/2015/01/Infographic-Internet-of-Things-Connected-Devices-Cisco-IT2I2015-.png,http://www.blog.it2industry.de/2015/01/15/internet-of-things-neue-strategien-fuer-2015-wachsende-anforderungen-an-it-sicherheit/infographic-internet-of-things-connected-devices-cisco-it2i2015/,file19_Infographic-Internet-of-Things-Connected-Devices-Cisco-IT2I2015-.png,device,22900000000,,,2016,,,Pattoho/20181122-1800
http://www.blog.it2industry.de/wp-content/uploads/2015/01/Infographic-Internet-of-Things-Connected-Devices-Cisco-IT2I2015-.png,http://www.blog.it2industry.de/2015/01/15/internet-of-things-neue-strategien-fuer-2015-wachsende-anforderungen-an-it-sicherheit/infographic-internet-of-things-connected-devices-cisco-it2i2015/,file19_Infographic-Internet-of-Things-Connected-Devices-Cisco-IT2I2015-.png,device,28400000000,,,2017,,,Pattoho/20181122-1800
http://www.blog.it2industry.de/wp-content/uploads/2015/01/Infographic-Internet-of-Things-Connected-Devices-Cisco-IT2I2015-.png,http://www.blog.it2industry.de/2015/01/15/internet-of-things-neue-strategien-fuer-2015-wachsende-anforderungen-an-it-sicherheit/infographic-internet-of-things-connected-devices-cisco-it2i2015/,file19_Infographic-Internet-of-Things-Connected-Devices-Cisco-IT2I2015-.png,device,34800000000,,,2018,,,Pattoho/20181122-1800
http://www.blog.it2industry.de/wp-content/uploads/2015/01/Infographic-Internet-of-Things-Connected-Devices-Cisco-IT2I2015-.png,http://www.blog.it2industry.de/2015/01/15/internet-of-things-neue-strategien-fuer-2015-wachsende-anforderungen-an-it-sicherheit/infographic-internet-of-things-connected-devices-cisco-it2i2015/,file19_Infographic-Internet-of-Things-Connected-Devices-Cisco-IT2I2015-.png,device,42100000000,,,2019,,,Pattoho/20181122-1800
http://www.blog.it2industry.de/wp-content/uploads/2015/01/Infographic-Internet-of-Things-Connected-Devices-Cisco-IT2I2015-.png,http://www.blog.it2industry.de/2015/01/15/internet-of-things-neue-strategien-fuer-2015-wachsende-anforderungen-an-it-sicherheit/infographic-internet-of-things-connected-devices-cisco-it2i2015/,file19_Infographic-Internet-of-Things-Connected-Devices-Cisco-IT2I2015-.png,device,50100000000,,,2020,,,Pattoho/20181122-1800
